2025-07-21 00:14:00+05:30,BTCUSDT,buy,118218.62,124129.551,127085.01649999998,"Buy: 3/5 conditions met (Risk: Quite Strong, Met: Cond 2, Cond 4, Cond 5)",3
2025-07-21 00:14:00+05:30,BTCUSDT,sell,118245.9,112333.605,109377.4575,"Sell: 4/5 conditions met (Risk: Intermediate, Met: Cond 1, Cond 3, Cond 4, Cond 5)",4
